YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS 
2000 02 23 01 183  5.7  6.6  0.34  2.78  3.51 999 1034.4   3.1   2.8  -0.9 99.0
2000 02 23 02 188  5.8  7.1  0.36  2.78  3.60 999 1034.5   2.9   2.7  -0.7 99.0
2000 02 23 03 183  5.7  7.1  0.39  2.50  3.51 999 1034.9   2.8   2.7   0.3 99.0
2000 02 23 04 174  5.0  5.8  0.44  2.70  3.27 999 1034.8   2.3   2.7   0.2 99.0
2000 02 23 05 178  4.8  6.0  0.44  3.03  3.45 999 1034.6   2.3   2.7   0.4 99.0
2000 02 23 06 177  5.9  6.7  0.47  3.23  3.57 999 1034.4   2.0   2.7   0.1 99.0
2000 02 23 07 182  4.9  5.7  0.48  3.33  3.58 999 1034.4   2.0   2.7   0.2 99.0
2000 02 23 08 183  4.9  6.4  0.47  3.57  3.56 999 1033.6   2.0   2.5   0.3 99.0
2000 02 23 09 172  5.6  6.3  0.42  3.13  3.50 999 1033.5   1.7   2.4   0.1 99.0
2000 02 23 10 159  3.4  4.4  0.35  3.13  3.63 999 1033.6   1.9   2.4   0.4 99.0
2000 02 23 11 201  6.3  7.6  0.37  3.13  3.54 999 1033.4   2.5   2.3   0.4 99.0
2000 02 23 12 186  5.8  6.5  0.38  3.33  3.50 999 1033.5   2.5   2.3   0.3 99.0
2000 02 23 13 175  5.2  6.0  0.41  3.33  3.44 999 1033.5   2.4   2.1   0.1 99.0
2000 02 23 14 170  5.5  6.4  0.42  3.23  3.57 999 1032.9   3.2   2.0   0.5 99.0
2000 02 23 15 169  2.9  3.2  0.46  3.23  3.71 999 1033.0   3.5   2.1   1.0 99.0
2000 02 23 16 214  5.1  6.3  0.52  4.35  3.80 999 1032.1   5.1   2.3   1.4 99.0
2000 02 23 17 199  7.7  8.7  0.61  3.57  3.76 999 1030.4   6.8   2.4   1.7 99.0
2000 02 23 18 200  7.2  8.2  0.78  3.13  3.38 999 1029.2   7.4   2.4   1.2 99.0
2000 02 23 19 205  7.3  8.4  0.75  3.13  3.40 999 1028.2   7.4   2.4   1.4 99.0
2000 02 23 20 193  6.9  7.7  0.69  3.70  3.42 999 1027.3   7.2   2.4   1.7 99.0
2000 02 23 21 201  6.1  6.9  0.61  3.57  3.40 999 1027.2   6.6   2.4   1.4 99.0
2000 02 23 22 203  6.1  6.7  0.53  3.70  3.46 999 1026.6   6.7   2.4   1.5 99.0
2000 02 23 23 192  6.7  7.7  0.52  3.70  3.45 999 1026.6   6.9   2.4   0.7 99.0
2000 02 24 00 209  4.7  5.4  0.48  3.57  3.44 999 1026.6   6.1   2.4   0.9 99.0
2000 02 24 01 212  2.8  4.0  0.44  3.70  3.68 999 1026.7   5.6   2.4   0.9 99.0
2000 02 24 02 198  6.2  7.0  0.41  2.94  3.72 999 1026.5   5.9   2.3   1.2 99.0
2000 02 24 03 222  6.3  7.3  0.48  5.00  3.81 999 1025.9   5.5   2.4   1.4 99.0
2000 02 24 04 227  4.8  5.4  0.50  4.76  3.77 999 1025.7   5.2   2.4   1.4 99.0
2000 02 24 05 213  3.4  4.1  0.49  4.55  3.74 999 1025.2   5.1   2.4   1.9 99.0
2000 02 24 06 233  5.9  6.8  0.47  4.35  3.66 999 1025.0   5.2   2.4   2.1 99.0
2000 02 24 07 224  4.3  4.9  0.37  4.55  3.76 999 1025.0   5.1   2.4   2.2 99.0
2000 02 24 08 235  3.7  4.4  0.33  4.55  3.82 999 1024.2   4.7   2.4   1.7 99.0
2000 02 24 09 232  3.6  4.1  0.30  9.09  3.98 999 1024.1   4.7   2.5   1.5 99.0
2000 02 24 10 231  2.7  3.2  0.26 10.00  4.28 999 1024.3   4.7   2.4   1.5 99.0
2000 02 24 11 220  2.6  3.0  0.23  8.33  4.50 999 1025.0   4.3   2.4   1.5 99.0
2000 02 24 12 220  3.6  3.9  0.22 10.00  5.00 999 1025.0   4.4   2.4   1.2 99.0
2000 02 24 13 233  2.6  2.9  0.26  8.33  5.62 999 1025.6   4.4   2.4   1.2 99.0
2000 02 24 14 240  3.8  4.2  0.24  9.09  5.59 999 1025.6   4.8   2.4   1.3 99.0
2000 02 24 15 249  2.9  3.2  0.26  9.09  6.03 999 1025.5   4.7   2.4   1.7 99.0
2000 02 24 16 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
2000 02 24 17 235  3.6  3.9  0.30  5.56  5.49 999 1024.2   5.6   2.8   1.9 99.0
2000 02 24 18 232  2.8  2.9  0.33  5.26  5.38 999 1023.6   6.7   2.9   1.9 99.0
2000 02 24 19 218  2.3  2.8  0.35  5.26  5.23 999 1022.7   7.5   3.2   2.2 99.0
2000 02 24 20 233  0.8  1.1  0.32  5.56  5.24 999 1022.5   9.5   3.6   2.5 99.0
2000 02 24 21 159  2.5  3.6  0.33  5.56  5.27 999 1022.5  10.5   4.0   3.6 99.0
2000 02 24 22 172  2.7  3.3  0.28  5.00  5.36 999 1023.4   6.6   3.5   2.6 99.0
2000 02 24 23 138  2.9  3.2  0.27  9.09  5.80 999 1022.8   6.3   3.3   3.0 99.0
2000 02 25 00 176  3.9  4.2  0.27  7.69  5.92 999 1022.6   5.1   3.2   2.5 99.0
2000 02 25 01 169  2.3  3.1  0.28  9.09  6.35 999 1022.7   5.5   3.2   2.4 99.0
2000 02 25 02 124  1.8  2.0  0.28  7.69  6.22 999 1023.4   7.3   3.2   3.0 99.0
2000 02 25 03   6  0.5  0.9  0.30  5.56  6.01 999 1023.4   6.3   3.2   2.9 99.0
2000 02 25 04  51  3.0  3.3  0.36  6.25  6.14 999 1023.3   5.2   3.1   2.9 99.0
2000 02 25 05  37  3.1  3.3  0.37  7.14  5.86 999 1023.4   4.8   2.9   3.0 99.0
2000 02 25 06  40  3.7  4.2  0.43  5.56  5.57 999 1023.5   5.2   3.1   3.6 99.0
2000 02 25 07 153  2.0  3.3  0.39  5.88  5.44 999 1024.1   5.1   3.1   4.3 99.0
2000 02 25 08  47  2.9  3.6  0.36  5.56  5.36 999 1024.1   6.0   3.1   5.4 99.0
2000 02 25 09  35  7.1  8.3  0.40  5.26  3.99 999 1024.1   4.8   2.8   4.0 99.0
2000 02 25 10  51  8.0  9.6  0.62  3.03  3.35 999 1025.0   4.4   2.8   3.0 99.0
2000 02 25 11  38  7.4  8.6  0.79  3.57  3.51 999 1025.9   4.3   2.5   2.3 99.0
2000 02 25 12  45  7.6  9.4  0.91  4.00  3.81 999 1027.2   4.0   2.5   1.8 99.0
2000 02 25 13  54  8.9 10.6  1.16  4.76  4.11 999 1028.2   3.8   2.4   1.4 99.0
2000 02 25 14  49  8.2 10.1  1.36  5.26  4.38 999 1028.9   3.5   2.4   2.0 99.0
2000 02 25 15  51  8.4  9.7  1.63  6.25  4.75 999 1029.8   3.5   2.4   1.2 99.0
2000 02 25 16  54  7.7  9.1  1.75  6.25  4.97 999 1030.3   3.5   2.4   1.4 99.0
2000 02 25 17  56  8.8 10.6  1.98  5.88  5.18 999 1030.3   3.2   2.4   1.4 99.0
2000 02 25 18  56  8.1  9.6  2.29  7.14  5.54 999 1030.1   3.2   2.4   1.0 99.0
2000 02 25 19  56  8.5 10.1  2.27  7.14  5.64 999 1029.8   3.1   2.4   1.0 99.0
2000 02 25 20  59  8.9 10.5  2.07  6.67  5.46 999 1029.7   3.1   2.4   1.1 99.0
2000 02 25 21  66  7.0  8.6  2.12  7.14  5.57 999 1030.5   2.8   2.4   0.9 99.0
2000 02 25 22  64  8.6 10.5  2.11  7.69  5.50 999 1030.7   2.8   2.4   1.0 99.0
2000 02 25 23  62  9.9 11.7  2.14  7.14  5.45 999 1031.0   2.5   2.4   0.5 99.0
2000 02 26 00  60  9.3 11.8  2.25  7.69  5.64 999 1031.9   2.5   2.4   0.5 99.0
2000 02 26 01  62  7.1  8.5  2.31  7.14  5.87 999 1032.8   2.4   2.4   0.5 99.0
2000 02 26 02  55  6.8  8.4  2.22  7.14  5.93 999 1033.4   2.4   2.3   0.4 99.0
2000 02 26 03  55  8.2  9.5  2.13  7.14  5.81 999 1033.4   2.3   2.1   0.3 99.0
2000 02 26 04  57  7.6  9.5  2.03  7.14  5.63 999 1033.4   2.4   2.1  -0.3 99.0
2000 02 26 05  63  7.7  9.3  2.11  7.14  5.68 999 1033.0   2.4   2.3  -0.2 99.0
2000 02 26 06  57  7.8  9.4  2.00  7.14  5.44 999 1033.5   2.7   2.3  -0.5 99.0
2000 02 26 07  55  7.8  9.7  2.06  7.14  5.57 999 1033.5   2.7   2.3  -0.5 99.0
2000 02 26 08  61  8.0  9.3  2.06  7.14  5.50 999 1033.4   2.5   2.3  -0.8 99.0
2000 02 26 09  62  7.4  8.8  2.07  7.69  5.55 999 1033.0   2.4   2.3   0.2 99.0
2000 02 26 10  60  8.0  9.3  2.21  7.69  5.64 999 1032.9   2.4   2.3   0.7 99.0
2000 02 26 11  66  6.2  7.7  2.03  7.14  5.64 999 1033.5   2.9   2.1   1.0 99.0
2000 02 26 12  51  5.1  6.0  1.91  7.69  5.80 999 1034.4   2.9   2.1   1.5 99.0
2000 02 26 13  39  5.2  6.3  1.81  7.69  5.64 999 1034.9   2.8   2.1   2.0 99.0
2000 02 26 14  55  4.5  5.5  1.65  7.14  5.68 999 1034.9   2.8   2.0   2.0 99.0
2000 02 26 15  69  5.7  6.5  1.59  7.69  5.68 999 1034.4   2.9   2.0   1.9 99.0
2000 02 26 16  38  4.0  4.8  1.77  7.69  5.91 999 1034.6   3.1   2.0   1.9 99.0
2000 02 26 17  41  4.0  4.5  1.62  6.67  5.62 999 1034.4   3.2   2.0   1.9 99.0
2000 02 26 18  55  4.9  5.6  1.62  6.67  5.59 999 1033.2   3.1   2.0   2.3 99.0
2000 02 26 19  42  3.3  3.9  1.61  7.14  5.57 999 1032.7   3.2   2.0   2.4 99.0
2000 02 26 20  47  2.9  3.4  1.51  7.14  5.53 999 1032.0   3.2   2.0   2.2 99.0
2000 02 26 21  22  3.2  3.8  1.48  7.14  5.50 999 1031.8   3.4   2.0   2.5 99.0
2000 02 26 22  28  3.1  3.6  1.27  7.14  5.14 999 1032.0   3.6   2.0   2.4 99.0
2000 02 26 23  36  3.1  3.5  1.30  7.14  5.45 999 1031.9   3.5   2.0   2.4 99.0
2000 02 27 00  64  3.2  3.8  1.29  7.14  5.38 999 1031.9   3.6   2.0   2.4 99.0
2000 02 27 01  72  2.6  3.2  1.26  7.14  5.37 999 1031.2   3.5   2.0   2.5 99.0
2000 02 27 02 306  0.7  1.9  1.20  7.14  5.35 999 1031.2   3.5   2.0   2.5 99.0
2000 02 27 03 338  0.3  0.8  1.16  6.67  5.31 999 1031.2   3.6   2.1   2.7 99.0
2000 02 27 04  75  1.9  2.3  1.12  6.67  5.41 999 1029.8   3.5   2.1   2.7 99.0
2000 02 27 05 180  0.0  0.1  1.09  6.67  5.26 999 1029.6   3.2   2.1   2.5 99.0
2000 02 27 06 295  1.2  1.6  1.06  6.67  5.20 999 1028.9   3.2   2.1   2.6 99.0
2000 02 27 07  95  1.8  2.3  1.13  6.67  5.33 999 1028.1   3.2   2.1   2.7 99.0
2000 02 27 08 121  2.3  2.6  1.01  6.25  5.03 999 1027.2   2.9   2.1   2.5 99.0
2000 02 27 09 169  1.2  1.6  1.03  6.67  5.16 999 1026.7   2.9   2.1   2.5 99.0
2000 02 27 10 136  1.4  1.7  0.93  6.25  4.99 999 1026.6   2.9   2.1   2.6 99.0
2000 02 27 11 299  1.2  1.7  0.87  6.25  5.11 999 1026.7   2.8   2.2   2.6 99.0
2000 02 27 12 276  0.2  0.8  0.80  6.67  5.15 999 1026.6   3.1   2.3   2.9 99.0
2000 02 27 13 157  1.7  1.9  0.75  5.88  5.00 999 1026.7   2.9   2.4   2.7 99.0
2000 02 27 14 203  1.1  1.7  0.77  6.67  5.07 999 1026.3   3.1   2.4   2.9 99.0
2000 02 27 15 126  0.7  1.0  0.74  5.88  5.23 999 1025.6   3.6   2.5   3.4 99.0
2000 02 27 16 120  3.9  4.6  0.76  6.67  5.34 999 1025.0   3.8   2.8   3.6 99.0
2000 02 27 17 150  4.0  4.5  0.73  6.25  5.28 999 1023.6   4.3   2.8   4.1 99.0
2000 02 27 18 167  2.9  3.4  0.76  5.88  5.41 999 1022.6   5.9   2.8   5.6 99.0
2000 02 27 19 159  5.0  5.5  0.73  5.88  5.24 999 1021.5   5.9   2.8   5.3 99.0
2000 02 27 20 193  9.0 10.4  0.75  6.25  4.93 999 1020.5   9.9   2.8   7.2 99.0
2000 02 27 21 199  4.9  6.0  0.81  6.67  3.99 999 1020.4   9.6   2.8   6.8 99.0
2000 02 27 22 195  6.9  8.4  0.84  3.03  3.79 999 1020.3   8.6   2.5   7.6 99.0
2000 02 27 23 192  6.8  7.9  0.75  7.14  4.01 999 1020.3   8.0   2.7   7.4 99.0
2000 02 28 00 193  5.6  6.6  0.66  7.69  4.37 999 1020.3   7.4   2.7   7.0 99.0
2000 02 28 01 195  5.8  6.5  0.55  5.56  4.34 999 1020.2   7.9   2.8   7.7 99.0
2000 02 28 02 173  4.2  5.1  0.57  7.14  4.73 999 1020.0   6.3   2.7   6.1 99.0
2000 02 28 03 152  3.8  4.7  0.60  6.25  4.73 999 1019.5   5.2   2.8   5.0 99.0
2000 02 28 04 150  4.5  5.2  0.63  7.14  4.92 999 1018.5   6.4   2.8   6.2 99.0
2000 02 28 05 138  3.9  4.7  0.60  8.33  5.06 999 1017.4   5.5   2.8   5.4 99.0
2000 02 28 06 128  4.4  4.9  0.59  6.67  5.05 999 1016.3   5.3   2.8   5.1 99.0
2000 02 28 07 124  3.8  4.4  0.68  6.67  4.84 999 1014.9   4.7   2.8   4.5 99.0
2000 02 28 08 169  5.8  6.5  0.71  9.09  4.42 999 1013.3   6.8   2.9   6.7 99.0
2000 02 28 09 178  6.3  6.9  0.80  6.25  4.09 999 1012.1   7.4   2.9   7.3 99.0
2000 02 28 10 170  7.3  8.2  0.85  6.67  4.02 999 1011.2   7.7   2.9   7.5 99.0
2000 02 28 11 166  6.7  7.6  0.83  4.17  4.04 999 1010.3   7.6   2.9   7.4 99.0
2000 02 28 12 165  6.1  7.0  0.84  4.17  4.21 999 1009.5   6.8   2.9   6.6 99.0
2000 02 28 13 152  6.5  7.6  0.76  4.35  4.22 999 1008.8   6.6   2.9   6.5 99.0
2000 02 28 14 201  5.9  6.5  0.73  4.17  4.16 999 1008.7   7.4   2.8   7.2 99.0
2000 02 28 15 278  6.0  6.9  0.70  4.17  4.49 999 1009.5   5.2   2.8   4.7 99.0
2000 02 28 16 270  4.9  6.4  0.67  6.25  4.75 999 1009.5   4.8   3.1   4.3 99.0
2000 02 28 17 278  5.4  6.2  0.68  7.14  4.67 999 1009.4   4.7   2.9   3.5 99.0
2000 02 28 18 277  7.5  9.0  0.76  6.25  4.29 999 1009.4   4.4   2.9   2.7 99.0
2000 02 28 19 270  5.6  6.5  0.78  7.69  4.46 999 1009.0   4.2   2.8   2.6 99.0
2000 02 28 20 276  6.6  8.0  0.77  6.67  4.91 999 1008.8   5.1   2.9   2.4 99.0
2000 02 28 21 282  7.9  9.6  0.76  6.67  4.14 999 1009.5   5.5   2.9   1.0 99.0
2000 02 28 22 283  6.1  7.3  0.79  6.67  4.26 999 1010.1   5.5   2.9   0.9 99.0
2000 02 28 23 294  5.8  7.1  0.77  9.09  4.30 999 1010.8   5.5   2.9   0.6 99.0
2000 02 29 00 277  6.3  7.7  0.72  8.33  4.20 999 1011.2   5.4   2.9   0.7 99.0
2000 02 29 01 287 10.1 11.7  0.75  3.23  3.67 999 1011.2   4.9   2.9   0.0 99.0
2000 02 29 02 288  9.5 11.5  0.99  3.70  3.72 999 1011.7   4.7   2.9  -0.8 99.0
2000 02 29 03 285  9.7 11.9  0.92  3.70  3.78 999 1011.8   4.4   2.9  -1.1 99.0
2000 02 29 04 276  8.9 11.0  0.80  3.57  3.73 999 1011.7   4.0   2.9  -0.8 99.0
2000 02 29 05 272  8.5 10.1  0.74  3.33  3.62 999 1011.6   3.6   2.9  -1.2 99.0
2000 02 29 06 278  9.4 11.3  0.77  3.57  3.69 999 1011.6   3.2   2.9  -1.4 99.0
2000 02 29 07 287  8.6 10.3  0.78  3.57  3.66 999 1011.8   3.2   2.9  -1.6 99.0
2000 02 29 08 302 10.4 12.6  0.79  3.70  3.67 999 1011.8   3.2   3.1  -1.5 99.0
2000 02 29 09 298 11.3 13.5  1.05  3.85  3.76 999 1011.9   2.9   3.1  -1.6 99.0
2000 02 29 10 303 11.7 14.1  1.25  4.35  3.95 999 1012.6   2.5   3.1  -2.0 99.0
2000 02 29 11 301 11.6 13.8  1.13  4.17  3.86 999 1012.9   2.4   3.1  -2.7 99.0
2000 02 29 12 306 12.3 14.8  1.14  4.00  3.78 999 1013.4   2.0   3.1  -3.0 99.0
2000 02 29 13 305 12.3 14.9  1.34  4.35  3.90 999 1014.1   1.6   3.1  -3.5 99.0
2000 02 29 14 306 11.5 14.1  1.08  4.17  3.75 999 1014.2   2.0   3.1  -3.8 99.0
2000 02 29 15 309  9.5 11.6  1.07  4.00  3.77 999 1014.6   2.7   3.1  -4.0 99.0
2000 02 29 16 303  9.8 12.1  1.08  4.17  3.78 999 1014.5   3.4   3.2  -3.6 99.0
2000 02 29 17 302  8.9 10.6  1.03  3.85  3.72 999 1014.2   4.3   3.2  -3.8 99.0
2000 02 29 18 312  8.4  9.8  0.91  3.70  3.78 999 1013.4   4.7   3.2  -2.8 99.0
2000 02 29 19 308  7.2  8.6  0.97  3.70  3.94 999 1013.3   5.1   3.2  -2.1 99.0
2000 02 29 20 313  6.1  7.2  0.92  3.33  3.99 999 1014.0   5.4   3.2  -2.1 99.0
2000 02 29 21  30  4.8  5.9  0.83  5.56  4.02 999 1014.8   4.4   3.2  -0.7 99.0
2000 02 29 22  14  4.7  6.3  0.85  6.25  4.46 999 1015.7   4.3   3.2   0.1 99.0
2000 02 29 23 356  5.1  5.8  0.93  6.25  4.64 999 1016.3   4.3   3.2   0.5 99.0
2000 03 01 00 341  4.8  5.8  1.04  6.25  4.85 999 1017.0   4.9   3.2  -0.8 99.0
2000 03 01 01 329  3.5  4.0  0.97  6.25  4.79 999 1017.7   4.4   3.2   0.3 99.0
2000 03 01 02 334  5.4  6.5  1.00  6.67  4.86 999 1018.1   4.4   3.2  -1.2 99.0
2000 03 01 03 340  5.5  6.5  1.08  7.14  4.81 999 1018.8   4.0   3.2  -1.2 99.0
2000 03 01 04   3  8.8 10.4  1.11  6.25  4.86 999 1018.7   4.0   3.2  -1.7 99.0
2000 03 01 05 350  7.4  8.8  1.38  6.67  4.90 999 1018.9   3.9   3.2  -1.7 99.0
2000 03 01 06 354  6.8  8.4  1.49  7.14  5.33 999 1018.9   3.6   3.2  -1.7 99.0
2000 03 01 07 331  5.6  6.9  1.67  7.69  5.70 999 1019.4   3.5   3.2  -2.1 99.0
2000 03 01 08 346  6.2  7.3  1.61  7.14  5.77 999 1018.9   3.3   3.2  -2.1 99.0
2000 03 01 09 341  4.4  5.8  1.73  7.69  5.87 999 1018.9   3.2   3.2  -1.9 99.0
2000 03 01 10 330  3.6  4.3  1.75  7.14  5.96 999 1019.0   3.2   3.1  -2.6 99.0
2000 03 01 11 333  3.7  4.4  1.61  7.69  5.97 999 1018.8   3.2   3.2  -2.3 99.0
2000 03 01 12 315  3.6  4.3  1.58  7.14  5.92 999 1018.7   3.1   3.2  -2.3 99.0
2000 03 01 13 320  3.3  3.9  1.59  7.14  6.17 999 1018.8   3.1   3.2  -2.1 99.0
2000 03 01 14 335  2.3  2.9  1.45  7.69  6.10 999 1018.7   3.1   3.2  -2.9 99.0
2000 03 01 15   5  1.4  1.9  1.35  7.14  5.89 999 1017.9   3.1   3.2  -2.5 99.0
2000 03 01 16 180  0.0  0.2  1.25  6.67  5.81 999 1017.3   3.5   3.2  -2.2 99.0
2000 03 01 17 153  0.7  1.2  1.27  6.67  6.24 999 1016.3   3.6   3.5  -1.9 99.0
2000 03 01 18 221  1.0  1.7  1.26 12.50  6.26 999 1015.7   3.5   3.6  -1.6 99.0
2000 03 01 19  65  1.4  2.0  1.15  7.14  5.99 999 1014.8   3.5   3.6  -1.1 99.0
2000 03 01 20 117  3.1  3.7  1.24 12.50  6.38 999 1014.0   3.2   3.6  -1.0 99.0
2000 03 01 21 120  4.8  5.8  1.17  6.25  5.86 999 1012.7   3.1   3.5  -0.2 99.0
2000 03 01 22 116  5.8  6.6  1.15  6.25  5.83 999 1011.8   3.1   3.5   0.7 99.0
2000 03 01 23 123  5.4  6.4  1.09 12.50  5.85 999 1011.7   3.2   3.3   1.1 99.0
2000 03 02 00 129  6.0  7.2  1.07  6.67  5.77 999 1011.1   3.2   3.2   1.5 99.0
2000 03 02 01 134  6.3  7.9  0.98 12.50  5.49 999 1010.0   3.2   3.2   1.6 99.0
2000 03 02 02 154  5.7  6.7  0.97 12.50  5.25 999 1010.2   3.6   3.2   1.5 99.0
2000 03 02 03 183  4.5  5.3  0.99 11.11  5.48 999 1009.7   3.5   3.2   1.3 99.0
2000 03 02 04 166  4.4  5.5  1.00 11.11  6.30 999 1008.6   3.2   3.2   0.9 99.0
2000 03 02 05 160  4.5  5.2  0.88 11.11  6.09 999 1007.8   3.1   3.2   1.5 99.0
2000 03 02 06 156  4.9  5.6  0.86 11.11  5.89 999 1006.7   3.1   3.2   2.0 99.0
2000 03 02 07 151  3.9  4.7  0.86 11.11  6.10 999 1005.6   2.9   3.2   2.0 99.0
2000 03 02 08 182  2.2  2.5  0.88 11.11  6.47 999 1004.8   3.1   3.2   2.2 99.0
2000 03 02 09 131  2.3  2.7  0.88 11.11  6.35 999 1003.9   3.1   3.2   2.4 99.0
2000 03 02 10 201  1.8  2.4  0.85 11.11  6.08 999 1004.1   3.1   3.2   2.5 99.0
2000 03 02 11 218  2.2  2.9  0.84 11.11  6.25 999 1003.9   3.2   3.2   2.4 99.0
2000 03 02 12 274  3.2  4.2  0.76 11.11  6.33 999 1003.4   3.9   3.2   2.5 99.0
2000 03 02 13 262  5.3  6.1  0.80 11.11  6.55 999 1003.1   4.3   3.2   1.4 99.0
2000 03 02 14 248  5.6  6.6  0.78 11.11  6.39 999 1002.6   4.1   3.2   1.2 99.0
2000 03 02 15 263  5.5  6.2  0.77 11.11  6.87 999 1002.4   4.7   3.2   0.3 99.0
2000 03 02 16 270  6.4  7.5  0.73 11.11  5.89 999 1001.5   5.2   3.2  -0.9 99.0
2000 03 02 17 271  5.2  7.3  0.77 11.11  5.40 999 1001.1   5.2   3.5  -0.5 99.0
2000 03 02 18 268  7.4  8.6  0.87 11.11  4.73 999 1000.3   5.2   3.2  -1.1 99.0
2000 03 02 19 266  9.1 10.9  1.03 10.00  4.98 999  999.9   5.2   3.2  -2.0 99.0
2000 03 02 20 271  8.3 10.1  1.04 10.00  4.64 999  999.5   5.2   3.2  -2.1 99.0
2000 03 02 21 276  8.4 10.1  1.05 11.11  4.79 999  999.2   5.3   3.2  -2.4 99.0
2000 03 02 22 275  7.0  8.3  0.94  9.09  4.76 999  999.3   5.1   3.2  -2.3 99.0
2000 03 02 23 294  6.5  8.1  0.85  8.33  5.34 999  999.4   4.9   3.2  -1.5 99.0
2000 03 03 00 273  9.4 12.3  0.89 11.11  4.87 999  999.9   4.6   3.2  -2.8 99.0
2000 03 03 01 271  9.0 11.4  0.99  8.33  4.35 999 1000.0   3.7   3.2  -3.2 99.0
2000 03 03 02 295  9.4 12.3  1.00  3.70  4.44 999 1000.2   3.5   3.2  -2.4 99.0
2000 03 03 03 293  9.6 11.4  0.96  3.45  4.22 999 1000.4   3.2   3.2  -1.8 99.0
2000 03 03 04 291  9.4 11.3  0.99  3.33  3.93 999 1000.1   3.2   3.2  -1.3 99.0
2000 03 03 05 295  9.6 11.3  0.94  3.57  3.88 999 1000.1   3.5   3.2  -1.3 99.0
2000 03 03 06 295 10.5 12.6  1.03  3.70  3.70 999 1000.0   3.1   3.2  -2.1 99.0
2000 03 03 07 293  9.7 11.8  1.01  3.70  3.79 999 1000.0   2.7   3.2  -2.3 99.0
2000 03 03 08 289 10.1 11.8  0.91  3.70  3.69 999  999.9   2.3   3.2  -2.5 99.0
2000 03 03 09 292  9.8 12.0  0.86  3.57  3.75 999  999.8   2.1   3.2  -2.6 99.0
2000 03 03 10 289 10.1 12.3  0.88  3.57  3.64 999  999.8   2.0   3.2  -3.2 99.0
2000 03 03 11 283  9.5 11.7  0.94  3.70  3.79 999  999.9   1.7   3.2  -3.0 99.0
2000 03 03 12 290 10.4 12.1  0.98  3.85  3.82 999 1000.1   2.0   3.2  -2.9 99.0
2000 03 03 13 292 10.1 12.3  1.04  4.00  4.00 999 1000.7   2.0   3.2  -3.2 99.0
2000 03 03 14 300 10.6 12.5  1.06  4.00  3.90 999 1000.9   2.7   3.2  -3.6 99.0
2000 03 03 15 298 10.7 12.8  1.26  4.17  4.03 999 1001.0   2.8   3.2  -3.5 99.0
2000 03 03 16 302  9.5 11.6  1.20  3.85  3.92 999 1000.9   3.1   3.2  -4.0 99.0
2000 03 03 17 296 10.7 12.8  1.09  4.00  3.93 999 1000.4   3.5   3.2  -2.8 99.0
2000 03 03 18 295  9.2 10.7  1.05  3.85  3.93 999  999.6   4.2   3.2  -2.6 99.0
2000 03 03 19 295  9.5 11.5  0.94  3.85  3.74 999  999.1   5.0   3.2  -1.7 99.0
2000 03 03 20 303  8.4 10.0  0.99  4.00  3.75 999  998.7   4.8   3.2  -1.7 99.0
2000 03 03 21 285  8.0 10.3  1.07  4.17  3.89 999  999.0   4.7   3.2  -1.2 99.0
2000 03 03 22 293  8.2 10.9  1.08  4.17  3.89 999  998.9   4.7   3.2  -2.2 99.0
2000 03 03 23 304 13.0 16.2  1.37  4.17  3.97 999  999.2   4.0   3.2  -3.3 99.0
2000 03 04 00 303 12.3 16.1  1.30  4.17  3.97 999  999.9   3.1   3.2  -2.9 99.0
2000 03 04 01 306 12.6 15.9  1.33  4.55  3.98 999 1000.6   2.1   3.2  -4.2 99.0
2000 03 04 02 307 12.3 14.5  1.27  4.17  3.96 999 1000.9   1.6   3.1  -4.7 99.0
2000 03 04 03 307 12.9 15.2  1.38  4.35  3.98 999 1000.7   1.3   3.1  -4.6 99.0
2000 03 04 04 303 13.1 15.2  1.41  4.35  4.05 999 1000.5   1.2   3.1  -4.5 99.0
2000 03 04 05 299 12.0 14.8  1.30  4.00  4.06 999 1000.4   1.2   3.1  -4.9 99.0
2000 03 04 06 298 12.1 14.8  1.34  4.35  4.10 999 1000.6   1.3   3.1  -4.6 99.0
2000 03 04 07 295 12.4 15.2  1.27  4.17  4.03 999 1000.7   1.6   3.1  -4.1 99.0
2000 03 04 08 298 12.5 15.6  1.23  4.17  3.95 999 1000.8   1.7   3.1  -4.3 99.0
2000 03 04 09 301 11.3 14.0  1.17  4.35  3.97 999 1001.5   1.7   3.1  -4.9 99.0
2000 03 04 10 301 10.2 12.0  1.08  4.17  3.87 999 1001.7   1.6   3.1  -4.7 99.0
2000 03 04 11 296 10.3 12.1  0.90  3.85  3.79 999 1002.5   1.6   3.1  -3.9 99.0
2000 03 04 12 293 10.5 12.3  0.90  3.70  3.65 999 1003.0   1.2   3.1  -5.2 99.0
2000 03 04 13 301  9.1 11.6  0.89  3.70  3.53 999 1003.2   1.3   3.1  -4.9 99.0
2000 03 04 14 300  8.3  9.9  0.79  3.45  3.57 999 1003.5   2.0   3.1  -4.7 99.0
2000 03 04 15 298  6.5  8.0  0.77  3.57  3.54 999 1003.6   3.0   3.1  -3.5 99.0
2000 03 04 16 292  6.1  7.2  0.59  3.23  3.42 999 1003.9   3.9   3.1  -2.3 99.0
